timestamp;date_created;status_in_resource_data;source.site_id;resource_id;id_in_shipment_get;logistic.type;external_reference;resource_data
2022-10-12 16:07:03.044;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"27260d18-f14f-407e-8f13-11cdd52540cd","status":400},"previous":null}
2022-10-12 16:08:03.857;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"0ab2e76e-6480-4b5d-9faf-2d588f76636b","status":400},"previous":null}
2022-10-12 16:09:03.491;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"fbd36eae-3f62-4c12-93de-e628929b4180","status":400},"previous":null}
2022-10-12 16:09:04.068;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"d882ab1c-33f1-4c64-99af-4c8f8a7ea4e7","status":400},"previous":null}
2022-10-12 16:10:04.344;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"b540f769-e795-4cf1-8dde-c537ac1c8277","status":400},"previous":null}
2022-10-12 16:10:04.766;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"b869cc66-8040-45ca-b351-975a939cb59a","status":400},"previous":null}
2022-10-12 16:11:12.637;2022-03-10T10:51:08.623-04:00;400;MLB;41233230948;41233230948;fulfillment;;{"current":{"body":"{\"error\": \"ShipmentId 41233230948 is not a bundle shipment. Only bundle shipments can be splitted.\"}","requestId":"f2ed60a8-67eb-4b6f-b65f-dcc9dccf02f5","status":400},"previous":null}
2022-10-12 16:17:03.478;2022-10-12T12:12:57.035-04:00;400;MLM;41720585634;41720585634;drop_off;2000003880401571;{"current":{"body":"{\"error\": \"No more splits allowed.\"}","requestId":"14bb4bc7-662c-4044-86f5-0ae8d69e17e9","status":400},"previous":null}
2022-10-12 16:19:04.157;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"819c764b-d015-41a1-ab6c-ec5126593d82","status":400},"previous":null}
2022-10-12 16:20:05.372;2022-10-12T09:21:48.600-04:00;400;MLA;41720152896;41720152896;cross_docking;2000003879999101;{"current":{"body":"{\"error\": \"Pack count should be between 2, 2\"}","requestId":"e6f3c055-fb64-4331-9c21-117b13b214ee","status":400},"previous":null}
